Image_ID,Duration,Frame_Type,Condition_Tested,Ground_Truth,VLM_Prediction,VLM_Extracted
20260420_054237_frame_0102,10min,menu,player_status_described,1,1,"7.5 hearts health, 7.5 hunger, no armor"
20260420_054237_frame_0103,10min,gameplay,location_detectable,1,1,inside a wooden building looking out a door
20260420_054237_frame_0103,10min,gameplay,action_described,1,1,standing inside looking out through a wooden door
20260420_054237_frame_0103,10min,gameplay,entities_identified,1,1,5 entity/entities detected
20260420_054237_frame_0103,10min,gameplay,player_status_described,1,1,"7.5 hearts health, 8.5 hunger, holding a damaged wooden pickaxe"
20260420_054237_frame_0104,10min,gameplay,location_detectable,1,1,swampy plains
20260420_054237_frame_0104,10min,gameplay,action_described,1,1,standing in a field facing a creeper
20260420_054237_frame_0104,10min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054237_frame_0104,10min,gameplay,player_status_described,1,1,"6.5 hearts, 7.5 hunger"
20260420_054237_frame_0105,10min,gameplay,location_detectable,1,1,inside a wooden house overlooking water
20260420_054237_frame_0105,10min,gameplay,action_described,1,1,looking out through an acacia door while holding a torch
20260420_054237_frame_0105,10min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054237_frame_0105,10min,gameplay,player_status_described,1,1,"7 hearts health, 7.5 hunger"
20260420_054237_frame_0106,10min,menu,location_detectable,0,1,inside a wooden house
20260420_054237_frame_0106,10min,menu,action_described,1,1,"standing inside a house near a crafting table, holding a torch"
20260420_054237_frame_0106,10min,menu,entities_identified,0,1,3 entity/entities detected
20260420_054237_frame_0106,10min,menu,player_status_described,1,1,"6.5 hearts health, 7.5 hunger, no armor"
20260420_054237_frame_0107,10min,gameplay,location_detectable,1,1,inside a wooden house
20260420_054237_frame_0107,10min,gameplay,action_described,1,1,looking out through a wooden door
20260420_054237_frame_0107,10min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054237_frame_0107,10min,gameplay,player_status_described,1,1,"7.5 hearts, 7.5 hunger, holding a torch"
20260420_054237_frame_0108,10min,gameplay,location_detectable,1,1,inside a wooden house
20260420_054237_frame_0108,10min,gameplay,action_described,1,1,standing inside a house looking at the door while holding a torch
20260420_054237_frame_0108,10min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054237_frame_0108,10min,gameplay,player_status_described,1,1,"6.5 hearts health, 7.5 hunger, no armor"
20260420_054237_frame_0109,10min,gameplay,location_detectable,1,1,inside a small wooden house
20260420_054237_frame_0109,10min,gameplay,action_described,1,1,standing inside a house looking at the door
20260420_054237_frame_0109,10min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054237_frame_0109,10min,gameplay,player_status_described,1,1,"7.5 hearts health, 7.5 hunger, holding a torch"
20260420_054237_frame_0110,10min,gameplay,location_detectable,1,1,savanna biome near water
20260420_054237_frame_0110,10min,gameplay,action_described,1,1,standing near water holding a torch
20260420_054237_frame_0110,10min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054237_frame_0110,10min,gameplay,player_status_described,1,1,"6.5 hearts health, 8.5 hunger, no armor"
20260420_054237_frame_0111,10min,gameplay,location_detectable,1,1,savanna biome
20260420_054237_frame_0111,10min,gameplay,action_described,1,1,walking through the savanna at sunset
20260420_054237_frame_0111,10min,gameplay,entities_identified,1,1,2 entity/entities detected
20260420_054237_frame_0111,10min,gameplay,player_status_described,1,1,"7 hearts health, 8.5 hunger"
20260420_054237_frame_0112,10min,gameplay,location_detectable,1,1,savanna biome
20260420_054237_frame_0112,10min,gameplay,action_described,1,1,walking through tall grass towards two creepers
20260420_054237_frame_0112,10min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054237_frame_0112,10min,gameplay,player_status_described,1,1,"6 hearts health, 8.5 hunger, holding a torch"
20260420_054237_frame_0113,10min,gameplay,location_detectable,1,1,savanna biome
20260420_054237_frame_0113,10min,gameplay,action_described,1,1,holding a wooden sword while looking at tall grass
20260420_054237_frame_0113,10min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054237_frame_0113,10min,gameplay,player_status_described,1,1,"5.5 hearts health, 7.5 hunger"
20260420_054237_frame_0114,10min,gameplay,location_detectable,1,1,savanna biome
20260420_054237_frame_0114,10min,gameplay,action_described,1,1,reading a death message in chat: 'Hassancoul was blown up by Creeper'
20260420_054237_frame_0114,10min,gameplay,entities_identified,1,1,2 entity/entities detected
20260420_054237_frame_0114,10min,gameplay,player_status_described,1,1,"full health and hunger, no armor"
20260420_054237_frame_0115,10min,gameplay,location_detectable,1,1,savanna biome
20260420_054237_frame_0115,10min,gameplay,action_described,1,1,"A player named Hassancoul was just killed by a creeper explosion, as indicated b"
20260420_054237_frame_0115,10min,gameplay,entities_identified,1,1,5 entity/entities detected
20260420_054237_frame_0115,10min,gameplay,player_status_described,1,1,"10 hearts health, 9.5 hunger, empty hotbar"
20260420_054237_frame_0116,10min,gameplay,location_detectable,1,1,savanna biome
20260420_054237_frame_0116,10min,gameplay,action_described,1,1,exploring a savanna landscape
20260420_054237_frame_0116,10min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054237_frame_0116,10min,gameplay,player_status_described,1,1,"full health and hunger, empty hotbar"
20260420_054237_frame_0117,10min,gameplay,location_detectable,1,1,savanna biome
20260420_054237_frame_0117,10min,gameplay,action_described,1,1,looking at tall grass while holding an acacia sapling
20260420_054237_frame_0117,10min,gameplay,entities_identified,1,1,5 entity/entities detected
20260420_054237_frame_0117,10min,gameplay,player_status_described,1,1,full health and hunger
20260420_054237_frame_0118,10min,gameplay,location_detectable,1,1,grassy riverbank
20260420_054237_frame_0118,10min,gameplay,action_described,1,1,standing near a small water-filled pit holding a sapling
20260420_054237_frame_0118,10min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054237_frame_0118,10min,gameplay,player_status_described,1,1,"full health, 9.5 hunger"
20260420_054237_frame_0119,10min,gameplay,location_detectable,1,1,savanna biome near mesa hills
20260420_054237_frame_0119,10min,gameplay,action_described,1,1,looking at a patch of tall grass
20260420_054237_frame_0119,10min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054237_frame_0119,10min,gameplay,player_status_described,1,1,"full health and hunger, holding a sapling"
20260420_054239_frame_0000,15min,menu,location_detectable,0,1,savanna
20260420_054239_frame_0000,15min,menu,action_described,1,1,browsing the recipe book in the inventory menu
20260420_054239_frame_0000,15min,menu,entities_identified,0,1,1 entity/entities detected
20260420_054239_frame_0000,15min,menu,player_status_described,1,1,"full health and hunger, no armor"
20260420_054239_frame_0001,15min,menu,location_detectable,0,1,savanna
20260420_054239_frame_0001,15min,menu,action_described,1,1,crafting acacia planks from logs in the inventory menu
20260420_054239_frame_0001,15min,menu,entities_identified,0,1,1 entity/entities detected
20260420_054239_frame_0001,15min,menu,player_status_described,1,1,"full health and hunger, no armor"
20260420_054239_frame_0002,15min,gameplay,location_detectable,1,1,grassy field
20260420_054239_frame_0002,15min,gameplay,action_described,1,1,"standing in tall grass, looking at the ground"
20260420_054239_frame_0002,15min,gameplay,entities_identified,1,0,0 entity/entities detected
20260420_054239_frame_0002,15min,gameplay,player_status_described,1,1,"full health and hunger, holding a wooden axe"
20260420_054239_frame_0003,15min,gameplay,location_detectable,1,1,grassy field
20260420_054239_frame_0003,15min,gameplay,action_described,1,1,selecting Acacia Planks in the hotbar
20260420_054239_frame_0003,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0003,15min,gameplay,player_status_described,1,1,"full health (10 hearts), full hunger (10 drumsticks)"
20260420_054239_frame_0004,15min,gameplay,location_detectable,1,1,savanna biome
20260420_054239_frame_0004,15min,gameplay,action_described,1,1,placing acacia planks to build a structure
20260420_054239_frame_0004,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0004,15min,gameplay,player_status_described,1,1,"full health, nearly full hunger"
20260420_054239_frame_0005,15min,gameplay,location_detectable,1,1,grassy field near water
20260420_054239_frame_0005,15min,gameplay,action_described,1,1,building a structure with jungle planks
20260420_054239_frame_0005,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0005,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0006,15min,gameplay,location_detectable,1,1,grassy field
20260420_054239_frame_0006,15min,gameplay,action_described,1,1,building a structure with mangrove planks
20260420_054239_frame_0006,15min,gameplay,entities_identified,1,1,8 entity/entities detected
20260420_054239_frame_0006,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0007,15min,gameplay,location_detectable,1,1,swamp biome
20260420_054239_frame_0007,15min,gameplay,action_described,1,1,placing mangrove planks to build a structure
20260420_054239_frame_0007,15min,gameplay,entities_identified,1,1,9 entity/entities detected
20260420_054239_frame_0007,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0008,15min,gameplay,location_detectable,1,1,"savanna biome, building a wooden structure"
20260420_054239_frame_0008,15min,gameplay,action_described,1,1,building a structure with acacia planks
20260420_054239_frame_0008,15min,gameplay,entities_identified,1,1,2 entity/entities detected
20260420_054239_frame_0008,15min,gameplay,player_status_described,1,1,"10 hearts health, 10 hunger points"
20260420_054239_frame_0009,15min,gameplay,location_detectable,1,1,on top of a wooden structure in a savanna
20260420_054239_frame_0009,15min,gameplay,action_described,1,1,building a wooden structure with acacia planks
20260420_054239_frame_0009,15min,gameplay,entities_identified,1,1,7 entity/entities detected
20260420_054239_frame_0009,15min,gameplay,player_status_described,1,1,"full health and hunger, no armor"
20260420_054239_frame_0010,15min,gameplay,location_detectable,1,1,savanna biome near a river
20260420_054239_frame_0010,15min,gameplay,action_described,1,1,standing next to a large tree trunk
20260420_054239_frame_0010,15min,gameplay,entities_identified,1,0,0 entity/entities detected
20260420_054239_frame_0010,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0011,15min,menu,location_detectable,0,1,"dark environment, likely a cave"
20260420_054239_frame_0011,15min,menu,action_described,1,1,viewing the recipe for Acacia Planks in the inventory menu
20260420_054239_frame_0011,15min,menu,entities_identified,0,1,1 entity/entities detected
20260420_054239_frame_0011,15min,menu,player_status_described,1,1,"full health and hunger, no armor"
20260420_054239_frame_0012,15min,menu,location_detectable,0,1,dark environment
20260420_054239_frame_0012,15min,menu,action_described,1,1,crafting acacia planks from acacia logs in the inventory menu
20260420_054239_frame_0012,15min,menu,entities_identified,0,1,1 entity/entities detected
20260420_054239_frame_0012,15min,menu,player_status_described,1,1,"10 hearts health, 9.5 hunger"
20260420_054239_frame_0013,15min,gameplay,location_detectable,1,1,savanna biome near water
20260420_054239_frame_0013,15min,gameplay,action_described,1,1,selecting or placing acacia planks
20260420_054239_frame_0013,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0013,15min,gameplay,player_status_described,1,1,"full health, nearly full hunger, no armor"
20260420_054239_frame_0014,15min,gameplay,location_detectable,1,1,inside a wooden shelter
20260420_054239_frame_0014,15min,gameplay,action_described,1,1,holding jungle planks while building a structure
20260420_054239_frame_0014,15min,gameplay,entities_identified,1,0,0 entity/entities detected
20260420_054239_frame_0014,15min,gameplay,player_status_described,1,1,"10 hearts, 9.5 hunger"
20260420_054239_frame_0015,15min,gameplay,location_detectable,1,1,inside a wooden structure
20260420_054239_frame_0015,15min,gameplay,action_described,1,1,holding a wooden pickaxe
20260420_054239_frame_0015,15min,gameplay,entities_identified,1,1,5 entity/entities detected
20260420_054239_frame_0015,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0016,15min,gameplay,location_detectable,1,1,inside a wooden structure
20260420_054239_frame_0016,15min,gameplay,action_described,1,1,standing inside a wooden shelter looking at the wall
20260420_054239_frame_0016,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0016,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0017,15min,gameplay,location_detectable,1,1,inside a small wooden shelter
20260420_054239_frame_0017,15min,gameplay,action_described,1,1,holding oak planks and looking up at the night sky
20260420_054239_frame_0017,15min,gameplay,entities_identified,1,1,1 entity/entities detected
20260420_054239_frame_0017,15min,gameplay,player_status_described,1,1,"10 hearts, 9.5 hunger"
20260420_054239_frame_0018,15min,menu,location_detectable,0,1,dark environment
20260420_054239_frame_0018,15min,menu,action_described,1,1,managing inventory and hovering over a crafting table
20260420_054239_frame_0018,15min,menu,entities_identified,0,1,1 entity/entities detected
20260420_054239_frame_0018,15min,menu,player_status_described,1,1,"full health, full hunger, no armor"
20260420_054239_frame_0019,15min,menu,location_detectable,0,1,inside a dark wooden shelter
20260420_054239_frame_0019,15min,menu,action_described,1,1,selecting a crafting table from the hotbar
20260420_054239_frame_0019,15min,menu,entities_identified,0,1,1 entity/entities detected
20260420_054239_frame_0019,15min,menu,player_status_described,1,1,"full health, nearly full hunger"
20260420_054239_frame_0020,15min,menu,location_detectable,0,1,crafting menu in a dark area
20260420_054239_frame_0020,15min,menu,action_described,1,1,crafting acacia doors
20260420_054239_frame_0020,15min,menu,entities_identified,0,1,8 entity/entities detected
20260420_054239_frame_0020,15min,menu,player_status_described,1,1,"10 hearts, 9.5 hunger"
20260420_054239_frame_0021,15min,menu,location_detectable,0,1,dark wooden interior
20260420_054239_frame_0021,15min,menu,action_described,1,1,standing in a dark room near a crafting table
20260420_054239_frame_0021,15min,menu,entities_identified,0,1,1 entity/entities detected
20260420_054239_frame_0021,15min,menu,player_status_described,1,1,"full health and hunger, holding oak doors"
20260420_054239_frame_0022,15min,gameplay,location_detectable,1,1,inside a dark wooden structure
20260420_054239_frame_0022,15min,gameplay,action_described,1,1,looking at a dirt block inside a shelter
20260420_054239_frame_0022,15min,gameplay,entities_identified,1,1,7 entity/entities detected
20260420_054239_frame_0022,15min,gameplay,player_status_described,1,1,"full health, full hunger, no armor"
20260420_054239_frame_0023,15min,menu,location_detectable,0,1,inside a small wooden house
20260420_054239_frame_0023,15min,menu,action_described,1,1,standing near a crafting table inside a wooden structure
20260420_054239_frame_0023,15min,menu,entities_identified,0,1,2 entity/entities detected
20260420_054239_frame_0023,15min,menu,player_status_described,1,1,full health and hunger
20260420_054239_frame_0024,15min,menu,location_detectable,0,1,inside a small wooden hut
20260420_054239_frame_0024,15min,menu,action_described,1,1,standing inside a wooden structure near a crafting table
20260420_054239_frame_0024,15min,menu,entities_identified,0,1,4 entity/entities detected
20260420_054239_frame_0024,15min,menu,player_status_described,1,1,"full health and hunger, no armor"
20260420_054239_frame_0025,15min,gameplay,location_detectable,1,1,narrow passage between wooden walls
20260420_054239_frame_0025,15min,gameplay,action_described,1,1,looking through a narrow gap with a wooden sword equipped
20260420_054239_frame_0025,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0025,15min,gameplay,player_status_described,1,1,"full health, nearly full hunger, holding a wooden sword"
20260420_054239_frame_0026,15min,gameplay,location_detectable,1,1,inside a dark wooden structure
20260420_054239_frame_0026,15min,gameplay,action_described,1,1,standing in a dark room looking at the ceiling
20260420_054239_frame_0026,15min,gameplay,entities_identified,1,0,0 entity/entities detected
20260420_054239_frame_0026,15min,gameplay,player_status_described,1,1,"10 hearts, 10 hunger"
20260420_054239_frame_0027,15min,gameplay,location_detectable,1,1,dark interior
20260420_054239_frame_0027,15min,gameplay,action_described,1,1,holding acacia planks
20260420_054239_frame_0027,15min,gameplay,entities_identified,1,1,2 entity/entities detected
20260420_054239_frame_0027,15min,gameplay,player_status_described,1,1,"10 hearts, 10 hunger"
20260420_054239_frame_0028,15min,menu,location_detectable,0,1,inside a dark wooden structure
20260420_054239_frame_0028,15min,menu,action_described,1,1,breaking a crafting table with a wooden axe
20260420_054239_frame_0028,15min,menu,entities_identified,0,1,2 entity/entities detected
20260420_054239_frame_0028,15min,menu,player_status_described,1,1,full health and hunger
20260420_054239_frame_0029,15min,gameplay,location_detectable,1,1,inside a wooden house looking out at a lake
20260420_054239_frame_0029,15min,gameplay,action_described,1,1,standing inside a house looking out through an open door
20260420_054239_frame_0029,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0029,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0030,15min,gameplay,location_detectable,1,1,grassy area near water at night
20260420_054239_frame_0030,15min,gameplay,action_described,1,1,holding a wooden sword near a jungle plank block
20260420_054239_frame_0030,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0030,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0031,15min,gameplay,location_detectable,1,1,grassy field near water
20260420_054239_frame_0031,15min,gameplay,action_described,1,1,walking through tall grass with a wooden sword
20260420_054239_frame_0031,15min,gameplay,entities_identified,1,1,1 entity/entities detected
20260420_054239_frame_0031,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0032,15min,gameplay,location_detectable,1,1,savanna biome
20260420_054239_frame_0032,15min,gameplay,action_described,1,1,looking towards a distant lava fall
20260420_054239_frame_0032,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0032,15min,gameplay,player_status_described,1,1,"full health and hunger, holding a wooden sword"
20260420_054239_frame_0033,15min,gameplay,location_detectable,1,1,grassy field at night near a lava fall
20260420_054239_frame_0033,15min,gameplay,action_described,1,1,"standing in tall grass, looking towards a lava fall on a cliff"
20260420_054239_frame_0033,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0033,15min,gameplay,player_status_described,1,1,"10 hearts health, 10 hunger, holding a wooden sword"
20260420_054239_frame_0034,15min,gameplay,location_detectable,1,1,savanna biome near a river
20260420_054239_frame_0034,15min,gameplay,action_described,1,1,standing on the riverbank holding a wooden sword
20260420_054239_frame_0034,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0034,15min,gameplay,player_status_described,1,1,"full health, full hunger, no armor visible"
20260420_054239_frame_0035,15min,gameplay,location_detectable,1,1,savanna biome
20260420_054239_frame_0035,15min,gameplay,action_described,1,1,exploring the savanna at night with a wooden sword drawn
20260420_054239_frame_0035,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0035,15min,gameplay,player_status_described,1,1,full health and hunger; holding a wooden sword
20260420_054239_frame_0036,15min,gameplay,location_detectable,1,1,savanna biome
20260420_054239_frame_0036,15min,gameplay,action_described,1,1,standing in tall grass holding a wooden sword
20260420_054239_frame_0036,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0036,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0037,15min,gameplay,location_detectable,1,1,savanna biome near water
20260420_054239_frame_0037,15min,gameplay,action_described,1,1,exploring the savanna at night
20260420_054239_frame_0037,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0037,15min,gameplay,player_status_described,1,1,"full health and hunger, holding a wooden sword"
20260420_054239_frame_0038,15min,gameplay,location_detectable,1,1,riverbank at night
20260420_054239_frame_0038,15min,gameplay,action_described,1,1,standing by the water looking at a zombie on the opposite bank
20260420_054239_frame_0038,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0038,15min,gameplay,player_status_described,1,1,"full health and hunger, holding a wooden sword"
20260420_054239_frame_0039,15min,menu,location_detectable,0,1,riverbank near a hill
20260420_054239_frame_0039,15min,menu,action_described,1,1,unlocked a new recipe for sugar after gathering sugar cane
20260420_054239_frame_0039,15min,menu,entities_identified,0,1,3 entity/entities detected
20260420_054239_frame_0039,15min,menu,player_status_described,1,1,full health and hunger
20260420_054239_frame_0040,15min,gameplay,location_detectable,1,1,riverbank
20260420_054239_frame_0040,15min,gameplay,action_described,1,1,standing near a body of water looking at a tall flower
20260420_054239_frame_0040,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0040,15min,gameplay,player_status_described,1,1,"full health, 9.5 hunger, holding a wooden sword"
20260420_054239_frame_0041,15min,gameplay,location_detectable,1,1,savanna biome
20260420_054239_frame_0041,15min,gameplay,action_described,1,1,looking at tall grass
20260420_054239_frame_0041,15min,gameplay,entities_identified,1,1,2 entity/entities detected
20260420_054239_frame_0041,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0042,15min,gameplay,location_detectable,1,1,savanna biome near water
20260420_054239_frame_0042,15min,gameplay,action_described,1,1,"exploring the savanna at night, looking towards a small acacia plank structure"
20260420_054239_frame_0042,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0042,15min,gameplay,player_status_described,1,1,full health and hunger; holding a wooden sword
20260420_054239_frame_0043,15min,gameplay,location_detectable,1,1,savanna biome near water
20260420_054239_frame_0043,15min,gameplay,action_described,1,1,looking at zombies across the water
20260420_054239_frame_0043,15min,gameplay,entities_identified,1,1,2 entity/entities detected
20260420_054239_frame_0043,15min,gameplay,player_status_described,1,1,"full health and hunger, holding a wooden sword"
20260420_054239_frame_0044,15min,gameplay,location_detectable,1,1,grassy field at night
20260420_054239_frame_0044,15min,gameplay,action_described,1,1,facing a creeper at close range
20260420_054239_frame_0044,15min,gameplay,entities_identified,1,1,2 entity/entities detected
20260420_054239_frame_0044,15min,gameplay,player_status_described,1,1,"10 hearts, 10 hunger, wooden sword equipped"
20260420_054239_frame_0045,15min,gameplay,location_detectable,1,1,grassy area near a river
20260420_054239_frame_0045,15min,gameplay,action_described,1,1,standing near water holding a wooden sword
20260420_054239_frame_0045,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0045,15min,gameplay,player_status_described,1,1,"4.5 hearts health, full hunger, no armor"
20260420_054239_frame_0046,15min,gameplay,location_detectable,1,1,wooden shelter
20260420_054239_frame_0046,15min,gameplay,action_described,1,1,standing in front of a closed wooden door
20260420_054239_frame_0046,15min,gameplay,entities_identified,1,1,1 entity/entities detected
20260420_054239_frame_0046,15min,gameplay,player_status_described,1,1,"4.5 hearts health, full hunger"
20260420_054239_frame_0047,15min,gameplay,location_detectable,1,1,inside a dark wooden shelter
20260420_054239_frame_0047,15min,gameplay,action_described,1,1,standing inside a dark room looking at a wall
20260420_054239_frame_0047,15min,gameplay,entities_identified,1,1,2 entity/entities detected
20260420_054239_frame_0047,15min,gameplay,player_status_described,1,1,"5 hearts health, 8.5 hunger, holding a damaged wooden sword"
20260420_054239_frame_0048,15min,gameplay,location_detectable,1,1,inside a wooden shelter
20260420_054239_frame_0048,15min,gameplay,action_described,1,1,standing inside a small wooden building looking at the door
20260420_054239_frame_0048,15min,gameplay,entities_identified,1,1,2 entity/entities detected
20260420_054239_frame_0048,15min,gameplay,player_status_described,1,1,"5.5 hearts health, 8.5 hunger, holding a wooden sword"
20260420_054239_frame_0049,15min,gameplay,location_detectable,1,1,inside a dark shelter looking out at a river
20260420_054239_frame_0049,15min,gameplay,action_described,1,1,standing in a doorway looking out at the water
20260420_054239_frame_0049,15min,gameplay,entities_identified,1,1,1 entity/entities detected
20260420_054239_frame_0049,15min,gameplay,player_status_described,1,1,"5 hearts health, 8.5 hunger, holding a wooden sword"
20260420_054239_frame_0050,15min,gameplay,location_detectable,1,1,inside a wooden shelter looking out at a river
20260420_054239_frame_0050,15min,gameplay,action_described,1,1,peering out of a doorway at the night landscape
20260420_054239_frame_0050,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0050,15min,gameplay,player_status_described,1,1,"5 hearts health, 8.5 hunger, holding a damaged wooden sword"
20260420_054239_frame_0051,15min,gameplay,location_detectable,1,1,inside a wooden house
20260420_054239_frame_0051,15min,gameplay,action_described,1,1,looking at a wooden wall inside a shelter
20260420_054239_frame_0051,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0051,15min,gameplay,player_status_described,1,1,"5.5 hearts health, 8.5 hunger, no armor"
20260420_054239_frame_0052,15min,gameplay,location_detectable,1,1,inside a dark wooden structure
20260420_054239_frame_0052,15min,gameplay,action_described,1,1,peering through a gap at a Drowned outside
20260420_054239_frame_0052,15min,gameplay,entities_identified,1,1,1 entity/entities detected
20260420_054239_frame_0052,15min,gameplay,player_status_described,1,1,"6 hearts, 8.5 hunger, holding a damaged wooden sword"
20260420_054239_frame_0053,15min,gameplay,location_detectable,1,1,inside a dark wooden shelter
20260420_054239_frame_0053,15min,gameplay,action_described,1,1,looking out an open door at a drowned enemy
20260420_054239_frame_0053,15min,gameplay,entities_identified,1,1,2 entity/entities detected
20260420_054239_frame_0053,15min,gameplay,player_status_described,1,1,"5 hearts health, 9.5 hunger, holding a wooden sword"
20260420_054239_frame_0054,15min,gameplay,location_detectable,1,1,inside a wooden house looking out at a savanna lake
20260420_054239_frame_0054,15min,gameplay,action_described,1,1,standing in an open doorway looking out at the water
20260420_054239_frame_0054,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0054,15min,gameplay,player_status_described,1,1,"5 hearts health, 7.5 hunger, holding a damaged wooden sword"
20260420_054239_frame_0055,15min,gameplay,location_detectable,1,1,inside a dark wooden house
20260420_054239_frame_0055,15min,gameplay,action_described,1,1,standing inside looking at the door with a wooden sword equipped
20260420_054239_frame_0055,15min,gameplay,entities_identified,1,1,2 entity/entities detected
20260420_054239_frame_0055,15min,gameplay,player_status_described,1,1,"5.5 hearts health, 8.5 hunger, no armor"
20260420_054239_frame_0056,15min,gameplay,location_detectable,1,1,inside a small wooden shelter
20260420_054239_frame_0056,15min,gameplay,action_described,1,1,standing inside a dark wooden room looking at a door
20260420_054239_frame_0056,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0056,15min,gameplay,player_status_described,1,1,"5 hearts health, 8.5 hunger, no armor"
20260420_054239_frame_0057,15min,gameplay,location_detectable,1,1,inside a wooden structure
20260420_054239_frame_0057,15min,gameplay,action_described,1,1,standing inside looking out through a door
20260420_054239_frame_0057,15min,gameplay,entities_identified,1,1,2 entity/entities detected
20260420_054239_frame_0057,15min,gameplay,player_status_described,1,1,"5 hearts health, 8.5 hunger, holding a wooden sword"
20260420_054239_frame_0058,15min,gameplay,location_detectable,1,1,savanna near water
20260420_054239_frame_0058,15min,gameplay,action_described,1,1,fighting a zombie at point-blank range
20260420_054239_frame_0058,15min,gameplay,entities_identified,1,1,1 entity/entities detected
20260420_054239_frame_0058,15min,gameplay,player_status_described,1,1,"3.5 hearts health, full hunger"
20260420_054239_frame_0059,15min,gameplay,location_detectable,1,1,inside a wooden building
20260420_054239_frame_0059,15min,gameplay,action_described,1,1,standing inside looking out through a wooden door
20260420_054239_frame_0059,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0059,15min,gameplay,player_status_described,1,1,"1 heart health, full hunger, holding a damaged wooden sword"
20260420_054239_frame_0060,15min,menu,location_detectable,0,1,"dark area, likely a cave"
20260420_054239_frame_0060,15min,menu,action_described,1,1,"viewing inventory and crafting recipes, hovering over a crafting table"
20260420_054239_frame_0060,15min,menu,entities_identified,0,1,1 entity/entities detected
20260420_054239_frame_0060,15min,menu,player_status_described,1,1,"full health, 8.5 hunger"
20260420_054239_frame_0061,15min,menu,location_detectable,0,1,inside a dark wooden structure
20260420_054239_frame_0061,15min,menu,action_described,1,1,holding a crafting table while looking at a gravel floor
20260420_054239_frame_0061,15min,menu,entities_identified,0,1,1 entity/entities detected
20260420_054239_frame_0061,15min,menu,player_status_described,1,1,"full health, full hunger"
20260420_054239_frame_0062,15min,menu,location_detectable,0,1,dark cave
20260420_054239_frame_0062,15min,menu,action_described,1,1,browsing the crafting recipe book
20260420_054239_frame_0062,15min,menu,entities_identified,0,1,1 entity/entities detected
20260420_054239_frame_0062,15min,menu,player_status_described,1,1,"9.5 hearts health, 9.5 hunger"
20260420_054239_frame_0063,15min,menu,location_detectable,0,1,inside a wooden shelter
20260420_054239_frame_0063,15min,menu,action_described,1,1,looking at a crafting table while holding sugar
20260420_054239_frame_0063,15min,menu,entities_identified,0,1,2 entity/entities detected
